Entity,Code,Year,"Oil consumption, terrawatt-hours (TWh) (terawatt-hours)"
Czech Republic,CZE,1970,81.22392
Czech Republic,CZE,1971,89.37655
Czech Republic,CZE,1972,97.91297
Czech Republic,CZE,1973,110.1361
Czech Republic,CZE,1974,113.03197
Czech Republic,CZE,1975,124.73175
Czech Republic,CZE,1976,131.83768
Czech Republic,CZE,1977,137.83876
Czech Republic,CZE,1978,142.59543
Czech Republic,CZE,1979,144.92143
Czech Republic,CZE,1980,134.908
Czech Republic,CZE,1981,132.94253
Czech Republic,CZE,1982,121.26601
Czech Republic,CZE,1983,118.70741
Czech Republic,CZE,1984,125.81334
Czech Republic,CZE,1985,123.54549
Czech Republic,CZE,1986,118.37014
Czech Republic,CZE,1987,119.4401
Czech Republic,CZE,1988,114.62528
Czech Republic,CZE,1989,109.0894
Czech Republic,CZE,1990,98.23861
Czech Republic,CZE,1991,82.51485
Czech Republic,CZE,1992,78.8514
Czech Republic,CZE,1993,79.93299
Czech Republic,CZE,1994,82.07291
Czech Republic,CZE,1995,93.09815
Czech Republic,CZE,1996,97.33147
Czech Republic,CZE,1997,92.67947
Czech Republic,CZE,1998,96.07543
Czech Republic,CZE,1999,95.34274
Czech Republic,CZE,2000,92.30731
Czech Republic,CZE,2001,97.38962
Czech Republic,CZE,2002,94.70309
Czech Republic,CZE,2003,101.181
Czech Republic,CZE,2004,111.00835
Czech Republic,CZE,2005,115.54405
Czech Republic,CZE,2006,114.21823
Czech Republic,CZE,2007,113.26457
Czech Republic,CZE,2008,115.20678
Czech Republic,CZE,2009,112.4621
Czech Republic,CZE,2010,106.89133
Czech Republic,CZE,2011,105.06542
Czech Republic,CZE,2012,104.13502
Czech Republic,CZE,2013,99.34346
Czech Republic,CZE,2014,105.40269
Czech Republic,CZE,2015,103.83264
Czech Republic,CZE,2016,97.70914115
Denmark,DNK,1965,121.01015
Denmark,DNK,1966,137.96669
Denmark,DNK,1967,145.99139
Denmark,DNK,1968,158.59831
Denmark,DNK,1969,190.97623
Denmark,DNK,1970,212.56151
Denmark,DNK,1971,209.67727
Denmark,DNK,1972,221.99344
Denmark,DNK,1973,204.69963
Denmark,DNK,1974,185.55665
Denmark,DNK,1975,183.11435
Denmark,DNK,1976,194.69783
Denmark,DNK,1977,194.55827
Denmark,DNK,1978,193.72091
Denmark,DNK,1979,185.02167
Denmark,DNK,1980,158.04007
Denmark,DNK,1981,149.15475
Denmark,DNK,1982,128.3952
Denmark,DNK,1983,121.44046
Denmark,DNK,1984,120.03323
Denmark,DNK,1985,123.7432
Denmark,DNK,1986,122.18478
Denmark,DNK,1987,112.17135
Denmark,DNK,1988,111.45029
Denmark,DNK,1989,107.3449
Denmark,DNK,1990,105.0189
Denmark,DNK,1991,106.49591
Denmark,DNK,1992,105.49573
Denmark,DNK,1993,110.72923
Denmark,DNK,1994,118.00961
Denmark,DNK,1995,123.05703
Denmark,DNK,1996,134.03575
Denmark,DNK,1997,129.19767
Denmark,DNK,1998,124.60382
Denmark,DNK,1999,123.81298
Denmark,DNK,2000,120.28909
Denmark,DNK,2001,115.41612
Denmark,DNK,2002,111.45029
Denmark,DNK,2003,107.32164
Denmark,DNK,2004,105.34454
Denmark,DNK,2005,106.56569
Denmark,DNK,2006,108.82191
Denmark,DNK,2007,109.50808
Denmark,DNK,2008,107.90314
Denmark,DNK,2009,96.0638
Denmark,DNK,2010,97.16865
Denmark,DNK,2011,96.02891
Denmark,DNK,2012,90.15576
Denmark,DNK,2013,89.80686
Denmark,DNK,2014,91.05200269
Denmark,DNK,2015,92.90863766
Denmark,DNK,2016,93.48518681
Ecuador,ECU,1965,7.68743
Ecuador,ECU,1966,8.03633
Ecuador,ECU,1967,8.67598
Ecuador,ECU,1968,10.36233
Ecuador,ECU,1969,11.00198
Ecuador,ECU,1970,12.57203
Ecuador,ECU,1971,13.88622
Ecuador,ECU,1972,14.28164
Ecuador,ECU,1973,15.85169
Ecuador,ECU,1974,18.10791
Ecuador,ECU,1975,17.6776
Ecuador,ECU,1976,19.87567
Ecuador,ECU,1977,24.78353
Ecuador,ECU,1978,25.27199
Ecuador,ECU,1979,26.91182
Ecuador,ECU,1980,34.44806
Ecuador,ECU,1981,38.69301
Ecuador,ECU,1982,42.36809
Ecuador,ECU,1983,38.80931
Ecuador,ECU,1984,38.89072
Ecuador,ECU,1985,47.9156
Ecuador,ECU,1986,48.63666
Ecuador,ECU,1987,49.04371
Ecuador,ECU,1988,47.43877
Ecuador,ECU,1989,49.03208
Ecuador,ECU,1990,48.6134
Ecuador,ECU,1991,55.1262
Ecuador,ECU,1992,53.16073
Ecuador,ECU,1993,55.7077
Ecuador,ECU,1994,60.76675
Ecuador,ECU,1995,58.76639
Ecuador,ECU,1996,66.04677
Ecuador,ECU,1997,75.79271
Ecuador,ECU,1998,77.23483
Ecuador,ECU,1999,70.09401
Ecuador,ECU,2000,74.15288
Ecuador,ECU,2001,73.71094
Ecuador,ECU,2002,79.23519
Ecuador,ECU,2003,81.95661
Ecuador,ECU,2004,84.10129297
Ecuador,ECU,2005,91.60916998
Ecuador,ECU,2006,97.01248923
Ecuador,ECU,2007,98.62466935
Ecuador,ECU,2008,101.5707018
Ecuador,ECU,2009,103.4873556
Ecuador,ECU,2010,119.5156965
Ecuador,ECU,2011,122.5647715
Ecuador,ECU,2012,126.9597244
Ecuador,ECU,2013,134.4776583
Ecuador,ECU,2014,141.6923731
Ecuador,ECU,2015,137.2000875
Ecuador,ECU,2016,128.428221
Egypt,EGY,1965,80.66568
Egypt,EGY,1966,86.63187
Egypt,EGY,1967,70.4778
Egypt,EGY,1968,73.75746
Egypt,EGY,1969,54.4284
Egypt,EGY,1970,70.65225
Egypt,EGY,1971,72.85032
Egypt,EGY,1972,83.1545
Egypt,EGY,1973,78.17686
Egypt,EGY,1974,86.2946
Egypt,EGY,1975,95.57534
Egypt,EGY,1976,112.95056
Egypt,EGY,1977,120.55658
Egypt,EGY,1978,124.76664
Egypt,EGY,1979,136.80369
Egypt,EGY,1980,153.10895
Egypt,EGY,1981,176.20613
Egypt,EGY,1982,200.46631
Egypt,EGY,1983,220.8537
Egypt,EGY,1984,238.1824
Egypt,EGY,1985,241.93889
Egypt,EGY,1986,242.91581
Egypt,EGY,1987,252.45241
Egypt,EGY,1988,256.34846
Egypt,EGY,1989,266.45493
Egypt,EGY,1990,276.28228
Egypt,EGY,1991,271.78147
Egypt,EGY,1992,264.14056
Egypt,EGY,1993,251.33593
Egypt,EGY,1994,249.66121
Egypt,EGY,1995,270.7464
Egypt,EGY,1996,286.08637
Egypt,EGY,1997,301.93806
Egypt,EGY,1998,317.81301
Egypt,EGY,1999,323.45356
Egypt,EGY,2000,316.336
Egypt,EGY,2001,303.33366
Egypt,EGY,2002,293.58772
Egypt,EGY,2003,301.4496
Egypt,EGY,2004,311.92823
Egypt,EGY,2005,346.78334
Egypt,EGY,2006,333.36232
Egypt,EGY,2007,355.40117
Egypt,EGY,2008,379.652046
Egypt,EGY,2009,399.9816349
Egypt,EGY,2010,422.137599
Egypt,EGY,2011,391.89611
Egypt,EGY,2012,410.6238634
Egypt,EGY,2013,415.86554
Egypt,EGY,2014,445.68486
Egypt,EGY,2015,460.8410351
Egypt,EGY,2016,472.6475387
Europe & Eurasia,,1965,6861.430311
Europe & Eurasia,,1966,7476.759476
Europe & Eurasia,,1967,8114.815604
Europe & Eurasia,,1968,8845.544144
Europe & Eurasia,,1969,9744.856798
Europe & Eurasia,,1970,10784.32478
Europe & Eurasia,,1971,11340.0792
Europe & Eurasia,,1972,12178.9754
Europe & Eurasia,,1973,13066.26224
Europe & Eurasia,,1974,12855.80912
Europe & Eurasia,,1975,12716.03437
Europe & Eurasia,,1976,13420.44834
Europe & Eurasia,,1977,13493.10456
Europe & Eurasia,,1978,14099.35017
Europe & Eurasia,,1979,14384.61573
Europe & Eurasia,,1980,13959.79345
Europe & Eurasia,,1981,13379.65879
Europe & Eurasia,,1982,12928.50399
Europe & Eurasia,,1983,12648.27822
Europe & Eurasia,,1984,12687.60659
Europe & Eurasia,,1985,12652.79578
Europe & Eurasia,,1986,12968.2114
Europe & Eurasia,,1987,13022.00436
Europe & Eurasia,,1988,13071.587
Europe & Eurasia,,1989,13061.56568
Europe & Eurasia,,1990,13125.47208
Europe & Eurasia,,1991,12914.48115
Europe & Eurasia,,1992,12537.67942
Europe & Eurasia,,1993,11633.83682
Europe & Eurasia,,1994,11188.65688
Europe & Eurasia,,1995,11040.20264
Europe & Eurasia,,1996,10920.16654
Europe & Eurasia,,1997,10946.47229
Europe & Eurasia,,1998,11057.21023
Europe & Eurasia,,1999,10966.21572
Europe & Eurasia,,2000,10851.42101
Europe & Eurasia,,2001,11012.93672
Europe & Eurasia,,2002,10935.09427
Europe & Eurasia,,2003,11087.93381
Europe & Eurasia,,2004,11177.92437
Europe & Eurasia,,2005,11234.90661
Europe & Eurasia,,2006,11374.56652
Europe & Eurasia,,2007,11194.59522
Europe & Eurasia,,2008,11173.9212
Europe & Eurasia,,2009,10659.15218
Europe & Eurasia,,2010,10610.56712
Europe & Eurasia,,2011,10510.57302
Europe & Eurasia,,2012,10258.88407
Europe & Eurasia,,2013,10051.34986
Europe & Eurasia,,2014,9987.933459
Europe & Eurasia,,2015,10069.95248
Europe & Eurasia,,2016,10288.19348
European Union,,1965,4659.96655
European Union,,1966,5106.41899
European Union,,1967,5525.6456
European Union,,1968,6063.5331
European Union,,1969,6777.68488
European Union,,1970,7508.424262
European Union,,1971,7841.510253
European Union,,1972,8397.933996
European Union,,1973,8987.965543
European Union,,1974,8443.492136
European Union,,1975,8113.925186
European Union,,1976,8659.800007
European Union,,1977,8539.46649
European Union,,1978,8835.148531
European Union,,1979,9052.819983
European Union,,1980,8420.100868
European Union,,1981,7832.913951
European Union,,1982,7412.55845
European Union,,1983,7168.138248
European Union,,1984,7220.436494
European Union,,1985,7316.856618
European Union,,1986,7528.06538
European Union,,1987,7534.563154
European Union,,1988,7615.000049
European Union,,1989,7653.132504
European Union,,1990,7757.135662
European Union,,1991,7784.735155
European Union,,1992,7828.602963
European Union,,1993,7741.399574
European Union,,1994,7769.019385
European Union,,1995,7915.520774
European Union,,1996,8075.811264
European Union,,1997,8125.270347
European Union,,1998,8310.501433
European Union,,1999,8252.064633
European Union,,2000,8167.302546
European Union,,2001,8284.12632
European Union,,2002,8233.331218
European Union,,2003,8289.311915
European Union,,2004,8370.162437
European Union,,2005,8439.011263
European Union,,2006,8458.382835
European Union,,2007,8277.733158
European Union,,2008,8230.063575
European Union,,2009,7793.100965
European Union,,2010,7733.768904
European Union,,2011,7495.085171
European Union,,2012,7196.065315
European Union,,2013,6998.090992
European Union,,2014,6870.796201
European Union,,2015,6984.480404
European Union,,2016,7132.47586
Finland,FIN,1965,66.53523
Finland,FIN,1966,80.51449
Finland,FIN,1967,84.30587
Finland,FIN,1968,95.64512
Finland,FIN,1969,111.21769
Finland,FIN,1970,125.17369
Finland,FIN,1971,129.53494
Finland,FIN,1972,137.98995
Finland,FIN,1973,154.35336
Finland,FIN,1974,134.45443
Finland,FIN,1975,138.89709
Finland,FIN,1976,149.16638
Finland,FIN,1977,145.45641
Finland,FIN,1978,145.89835
Finland,FIN,1979,154.70226
Finland,FIN,1980,148.79422
Finland,FIN,1981,142.47913
Finland,FIN,1982,131.58182
Finland,FIN,1983,122.16152
Finland,FIN,1984,123.83624
Finland,FIN,1985,125.06902
Finland,FIN,1986,130.8375
Finland,FIN,1987,130.06992
Finland,FIN,1988,128.31379
Finland,FIN,1989,128.05793
Finland,FIN,1990,131.46552
Finland,FIN,1991,130.24437
Finland,FIN,1992,128.45335
Finland,FIN,1993,123.58038
Finland,FIN,1994,128.79062
Finland,FIN,1995,118.69578
Finland,FIN,1996,121.09156
Finland,FIN,1997,119.77737
Finland,FIN,1998,125.33651
Finland,FIN,1999,126.33669
Finland,FIN,2000,126.79026
Finland,FIN,2001,124.08047
Finland,FIN,2002,129.3256
Finland,FIN,2003,133.3961
Finland,FIN,2004,124.35959
Finland,FIN,2005,128.9830622
Finland,FIN,2006,124.1227242
Finland,FIN,2007,125.7242926
Finland,FIN,2008,123.8761356
Finland,FIN,2009,117.0012448
Finland,FIN,2010,122.705287
Finland,FIN,2011,112.936881
Finland,FIN,2012,106.319411
Finland,FIN,2013,104.807511
Finland,FIN,2014,100.3912376
Finland,FIN,2015,101.6745517
Finland,FIN,2016,104.6528163
France,FRA,1965,626.70581
France,FRA,1966,670.62069
France,FRA,1967,770.12697
France,FRA,1968,834.82466
France,FRA,1969,964.74339
France,FRA,1970,1096.38336
France,FRA,1971,1195.19184
France,FRA,1972,1327.25049
France,FRA,1973,1480.13847
France,FRA,1974,1407.31141
France,FRA,1975,1283.69614
France,FRA,1976,1389.22676
France,FRA,1977,1332.58866
France,FRA,1978,1383.51643
France,FRA,1979,1376.32909
France,FRA,1980,1278.03233
France,FRA,1981,1151.41652
France,FRA,1982,1064.19152
France,FRA,1983,1039.722
France,FRA,1984,998.87744
France,FRA,1985,980.409
France,FRA,1986,1000.6452
France,FRA,1987,1007.158
France,FRA,1988,1000.18
France,FRA,1989,1028.092
France,FRA,1990,1039.722
France,FRA,1991,1100.72135
France,FRA,1992,1098.38372
France,FRA,1993,1059.34181
France,FRA,1994,1026.08001
France,FRA,1995,1035.54683
France,FRA,1996,1058.28348
France,FRA,1997,1066.05232
France,FRA,1998,1104.59414
France,FRA,1999,1121.69024
France,FRA,2000,1104.12894
France,FRA,2001,1110.13002
France,FRA,2002,1080.14788
France,FRA,2003,1082.59018
France,FRA,2004,1093.792196
France,FRA,2005,1082.340135
France,FRA,2006,1081.523709
France,FRA,2007,1063.372768
France,FRA,2008,1056.440125
France,FRA,2009,1018.05531
France,FRA,2010,982.300038
France,FRA,2011,965.5636888
France,FRA,2012,933.9028513
France,FRA,2013,921.710064
France,FRA,2014,894.3755865
France,FRA,2015,892.9900814
France,FRA,2016,888.2316532
Germany,DEU,1965,1003.36662
Germany,DEU,1966,1121.96936
Germany,DEU,1967,1163.84899
Germany,DEU,1968,1306.81658
Germany,DEU,1969,1469.15975
Germany,DEU,1970,1613.65087
Germany,DEU,1971,1675.17357
Germany,DEU,1972,1770.50468
Germany,DEU,1973,1886.7349
Germany,DEU,1974,1709.36577
Germany,DEU,1975,1658.63571
Germany,DEU,1976,1791.42705
Germany,DEU,1977,1773.23773
Germany,DEU,1978,1838.91234
Germany,DEU,1979,1897.56243
Germany,DEU,1980,1713.29671
Germany,DEU,1981,1552.00024
Germany,DEU,1982,1464.67057
Germany,DEU,1983,1431.60648
Germany,DEU,1984,1424.33773
Germany,DEU,1985,1469.31094
Germany,DEU,1986,1549.84869
Germany,DEU,1987,1505.92218
Germany,DEU,1988,1504.5731
Germany,DEU,1989,1414.31267
Germany,DEU,1990,1480.23151
Germany,DEU,1991,1548.44146
Germany,DEU,1992,1562.35094
Germany,DEU,1993,1585.36671
Germany,DEU,1994,1571.63168
Germany,DEU,1995,1571.73635
Germany,DEU,1996,1597.45028
Germany,DEU,1997,1586.93676
Germany,DEU,1998,1588.55333
Germany,DEU,1999,1539.76548
Germany,DEU,2000,1509.3414
Germany,DEU,2001,1530.38007
Germany,DEU,2002,1482.02253
Germany,DEU,2003,1455.23864
Germany,DEU,2004,1441.92229
Germany,DEU,2005,1423.48874
Germany,DEU,2006,1436.90976
Germany,DEU,2007,1308.27033
Germany,DEU,2008,1382.62092
Germany,DEU,2009,1324.37788
Germany,DEU,2010,1341.92755
Germany,DEU,2011,1302.28088
Germany,DEU,2012,1296.03557
Germany,DEU,2013,1318.65592
Germany,DEU,2014,1284.38231
Germany,DEU,2015,1279.35815
Germany,DEU,2016,1314.018388
Greece,GRC,1965,51.57905
Greece,GRC,1966,56.27757
Greece,GRC,1967,66.16307
Greece,GRC,1968,67.62845
Greece,GRC,1969,71.9897
Greece,GRC,1970,78.00241
Greece,GRC,1971,86.12015
Greece,GRC,1972,99.85518
Greece,GRC,1973,116.3
Greece,GRC,1974,109.2057
Greece,GRC,1975,115.63709
Greece,GRC,1976,122.97562
Greece,GRC,1977,125.18532
Greece,GRC,1978,136.09426
Greece,GRC,1979,144.01429
Greece,GRC,1980,144.212
Greece,GRC,1981,138.6296
Greece,GRC,1982,138.40863
Greece,GRC,1983,132.74482
Greece,GRC,1984,135.94307
Greece,GRC,1985,139.30414
Greece,GRC,1986,141.40917
Greece,GRC,1987,153.57415
Greece,GRC,1988,158.87743
Greece,GRC,1989,173.99643
Greece,GRC,1990,170.71677
Greece,GRC,1991,172.87995
Greece,GRC,1992,176.64807
Greece,GRC,1993,179.99751
Greece,GRC,1994,185.92881
Greece,GRC,1995,192.69747
Greece,GRC,1996,201.94332
Greece,GRC,1997,205.31602
Greece,GRC,1998,216.80646
Greece,GRC,1999,209.47956
Greece,GRC,2000,219.60929
Greece,GRC,2001,224.48226
Greece,GRC,2002,225.36614
Greece,GRC,2003,236.00759
Greece,GRC,2004,233.94908
Greece,GRC,2005,234.20494
Greece,GRC,2006,247.20728
Greece,GRC,2007,248.67266
Greece,GRC,2008,236.76354
Greece,GRC,2009,226.44773
Greece,GRC,2010,210.32855
Greece,GRC,2011,197.72163
Greece,GRC,2012,177.55521
Greece,GRC,2013,168.61174
Greece,GRC,2014,167.26266
Greece,GRC,2015,173.4947033
Greece,GRC,2016,178.8382995
Hong Kong,HKG,1965,24.66545363
Hong Kong,HKG,1966,27.02692444
Hong Kong,HKG,1967,32.38864322
Hong Kong,HKG,1968,35.3660403
Hong Kong,HKG,1969,41.92548079
Hong Kong,HKG,1970,45.28680572
Hong Kong,HKG,1971,47.64811
Hong Kong,HKG,1972,54.41677
Hong Kong,HKG,1973,56.46365
Hong Kong,HKG,1974,57.78947
Hong Kong,HKG,1975,54.3121
Hong Kong,HKG,1976,64.17434
Hong Kong,HKG,1977,69.40784
Hong Kong,HKG,1978,72.106
Hong Kong,HKG,1979,73.71094
Hong Kong,HKG,1980,75.43218
Hong Kong,HKG,1981,80.00277
Hong Kong,HKG,1982,77.85122
Hong Kong,HKG,1983,69.09383
Hong Kong,HKG,1984,63.86033
Hong Kong,HKG,1985,59.97591
Hong Kong,HKG,1986,58.39423
Hong Kong,HKG,1987,57.1033
Hong Kong,HKG,1988,65.45364
Hong Kong,HKG,1989,69.80326
Hong Kong,HKG,1990,73.07129
Hong Kong,HKG,1991,72.9201
Hong Kong,HKG,1992,93.79595
Hong Kong,HKG,1993,97.55244
Hong Kong,HKG,1994,103.86753
Hong Kong,HKG,1995,111.27584
Hong Kong,HKG,1996,109.03125
Hong Kong,HKG,1997,107.93803
Hong Kong,HKG,1998,103.53026
Hong Kong,HKG,1999,110.26403
Hong Kong,HKG,2000,115.00907
Hong Kong,HKG,2001,139.00176
Hong Kong,HKG,2002,152.06225
Hong Kong,HKG,2003,152.62049
Hong Kong,HKG,2004,181.05584
Hong Kong,HKG,2005,163.13401
Hong Kong,HKG,2006,176.9511684
Hong Kong,HKG,2007,190.5240172
Hong Kong,HKG,2008,172.680417
Hong Kong,HKG,2009,196.2644055
Hong Kong,HKG,2010,207.033005
Hong Kong,HKG,2011,209.0568184
Hong Kong,HKG,2012,200.1390319
Hong Kong,HKG,2013,204.7623286
Hong Kong,HKG,2014,193.6322853
Hong Kong,HKG,2015,212.3905161
Hong Kong,HKG,2016,219.713948
Hungary,HUN,1965,43.91488
Hungary,HUN,1966,48.19472
Hungary,HUN,1967,50.92777
Hungary,HUN,1968,53.25377
Hungary,HUN,1969,59.48745
Hungary,HUN,1970,68.98916
Hungary,HUN,1971,77.67677
Hungary,HUN,1972,84.42217
Hungary,HUN,1973,94.84265
Hungary,HUN,1974,103.87916
Hungary,HUN,1975,116.86987
Hungary,HUN,1976,122.18478
Hungary,HUN,1977,130.00014
Hungary,HUN,1978,143.81658
Hungary,HUN,1979,135.24527
Hungary,HUN,1980,131.17477
Hungary,HUN,1981,125.31325
Hungary,HUN,1982,118.59111
Hungary,HUN,1983,112.45047
Hungary,HUN,1984,117.89331
Hungary,HUN,1985,120.07975
Hungary,HUN,1986,110.8339
Hungary,HUN,1987,116.31163
Hungary,HUN,1988,107.47283
Hungary,HUN,1989,103.8559
Hungary,HUN,1990,107.87988
Hungary,HUN,1991,93.20282
Hungary,HUN,1992,94.0867
Hungary,HUN,1993,89.44633
Hungary,HUN,1994,94.54027
Hungary,HUN,1995,88.98113
Hungary,HUN,1996,82.25899
Hungary,HUN,1997,82.64278
Hungary,HUN,1998,86.42253
Hungary,HUN,1999,83.04983
Hungary,HUN,2000,79.65387
Hungary,HUN,2001,77.82796
Hungary,HUN,2002,74.40874
Hungary,HUN,2003,71.39657
Hungary,HUN,2004,73.79235
Hungary,HUN,2005,85.57354
Hungary,HUN,2006,90.19065
Hungary,HUN,2007,89.96968
Hungary,HUN,2008,87.13196
Hungary,HUN,2009,82.15432
Hungary,HUN,2010,77.87448
Hungary,HUN,2011,74.09685005
Hungary,HUN,2012,69.18899005
Hungary,HUN,2013,68.66564005
Hungary,HUN,2014,76.74921949
Hungary,HUN,2015,81.34688196
Hungary,HUN,2016,82.5987119
India,IND,1965,147.02646
India,IND,1966,164.28538
India,IND,1967,169.4491
India,IND,1968,189.75508
India,IND,1969,227.90148
India,IND,1970,226.84315
India,IND,1971,238.12425
India,IND,1972,256.91833
India,IND,1973,271.14182
India,IND,1974,265.55942
India,IND,1975,271.52561
India,IND,1976,286.01659
India,IND,1977,307.18319
India,IND,1978,333.97871
India,IND,1979,360.57652
India,IND,1980,367.89179
India,IND,1981,395.83868
India,IND,1982,411.73689
India,IND,1983,432.90349
India,IND,1984,464.43242
India,IND,1985,503.96279
India,IND,1986,529.5139
India,IND,1987,546.55185
India,IND,1988,599.2939
India,IND,1989,648.96563
India,IND,1990,673.87709
India,IND,1991,685.04189
India,IND,1992,721.93225
India,IND,1993,728.75906
India,IND,1994,783.67592
India,IND,1995,874.94816
India,IND,1996,942.75106
India,IND,1997,1006.02989
India,IND,1998,1076.08901
India,IND,1999,1166.52389
India,IND,2000,1234.48961
India,IND,2001,1243.99132
India,IND,2002,1316.885834
India,IND,2003,1354.479809
India,IND,2004,1389.394232
India,IND,2005,1417.702815
India,IND,2006,1491.619606
India,IND,2007,1605.532805
India,IND,2008,1682.805493
India,IND,2009,1774.315675
India,IND,2010,1807.193073
India,IND,2011,1895.913703
India,IND,2012,2018.681902
India,IND,2013,2039.265414
India,IND,2014,2103.235619
India,IND,2015,2277.591893
India,IND,2016,2473.515176
Indonesia,IDN,1965,71.1756
Indonesia,IDN,1966,68.54722
Indonesia,IDN,1967,65.9421
Indonesia,IDN,1968,69.69859
Indonesia,IDN,1969,74.35059
Indonesia,IDN,1970,78.9677
Indonesia,IDN,1971,81.74727
Indonesia,IDN,1972,88.20192
Indonesia,IDN,1973,105.30965
Indonesia,IDN,1974,110.11284
Indonesia,IDN,1975,126.33669
Indonesia,IDN,1976,136.33849
Indonesia,IDN,1977,163.93648
Indonesia,IDN,1978,180.66042
Indonesia,IDN,1979,196.76797
Indonesia,IDN,1980,220.28383
Indonesia,IDN,1981,245.07899
Indonesia,IDN,1982,253.54563
Indonesia,IDN,1983,249.44024
Indonesia,IDN,1984,266.36189
Indonesia,IDN,1985,262.2565
Indonesia,IDN,1986,277.23594
Indonesia,IDN,1987,288.74964
Indonesia,IDN,1988,303.55463
Indonesia,IDN,1989,320.988
Indonesia,IDN,1990,368.89197
Indonesia,IDN,1991,390.66333
Indonesia,IDN,1992,421.16882
Indonesia,IDN,1993,442.07956
Indonesia,IDN,1994,454.16313
Indonesia,IDN,1995,483.20324
Indonesia,IDN,1996,512.91789
Indonesia,IDN,1997,568.34647
Indonesia,IDN,1998,541.27183
Indonesia,IDN,1999,566.05536
Indonesia,IDN,2000,631.6318081
Indonesia,IDN,2001,641.5664425
Indonesia,IDN,2002,669.5254315
Indonesia,IDN,2003,677.6379862
Indonesia,IDN,2004,721.7534106
Indonesia,IDN,2005,715.2604705
Indonesia,IDN,2006,679.8629395
Indonesia,IDN,2007,718.4581075
Indonesia,IDN,2008,698.8866085
Indonesia,IDN,2009,707.2608797
Indonesia,IDN,2010,752.2744729
Indonesia,IDN,2011,849.8975594
Indonesia,IDN,2012,865.451976
Indonesia,IDN,2013,865.9991983
Indonesia,IDN,2014,875.2912603
Indonesia,IDN,2015,834.9092246
Indonesia,IDN,2016,844.1934004
Iran,IRN,1965,82.67904586
Iran,IRN,1966,90.33199326
Iran,IRN,1967,99.67714443
Iran,IRN,1968,109.783214
Iran,IRN,1969,119.6379434
Iran,IRN,1970,129.1003135
Iran,IRN,1971,141.1018958
Iran,IRN,1972,156.599664
Iran,IRN,1973,187.8577134
Iran,IRN,1974,217.4727198
Iran,IRN,1975,254.0437519
Iran,IRN,1976,287.7131937
Iran,IRN,1977,333.5137607
Iran,IRN,1978,362.8466381
Iran,IRN,1979,374.5881589
Iran,IRN,1980,334.5471184
Iran,IRN,1981,332.6533099
Iran,IRN,1982,360.9500679
Iran,IRN,1983,437.2786181
Iran,IRN,1984,470.3378424
Iran,IRN,1985,519.4556757
Iran,IRN,1986,478.4610327
Iran,IRN,1987,504.3591084
Iran,IRN,1988,529.4895757
Iran,IRN,1989,582.0304876
Iran,IRN,1990,603.8929907
Iran,IRN,1991,645.5793195
Iran,IRN,1992,692.8465716
Iran,IRN,1993,728.3634268
Iran,IRN,1994,751.5119001
Iran,IRN,1995,743.7028099
Iran,IRN,1996,764.2238262
Iran,IRN,1997,796.6924947
Iran,IRN,1998,781.2666036
Iran,IRN,1999,787.850194
Iran,IRN,2000,811.4868444
Iran,IRN,2001,822.3151663
Iran,IRN,2002,825.1849535
Iran,IRN,2003,827.7336922
Iran,IRN,2004,852.6557529
Iran,IRN,2005,936.5470233
Iran,IRN,2006,1020.085309
Iran,IRN,2007,1041.697728
Iran,IRN,2008,1082.594395
Iran,IRN,2009,1072.088342
Iran,IRN,2010,972.027278
Iran,IRN,2011,985.5221146
Iran,IRN,2012,996.3351656
Iran,IRN,2013,1087.995559
Iran,IRN,2014,1051.924534
Iran,IRN,2015,982.7734899
Iran,IRN,2016,974.9047697
Ireland,IRL,1965,28.19112
Ireland,IRL,1966,31.44752
Ireland,IRL,1967,35.15749
Ireland,IRL,1968,39.12332
Ireland,IRL,1969,42.46113
Ireland,IRL,1970,47.69463
Ireland,IRL,1971,52.62575
Ireland,IRL,1972,57.96392
Ireland,IRL,1973,62.81363
Ireland,IRL,1974,62.24376
Ireland,IRL,1975,60.84816
Ireland,IRL,1976,61.69715
Ireland,IRL,1977,65.80254
Ireland,IRL,1978,70.25683
Ireland,IRL,1979,73.8505
Ireland,IRL,1980,66.47708
Ireland,IRL,1981,58.88269
Ireland,IRL,1982,51.33482
Ireland,IRL,1983,46.61304
Ireland,IRL,1984,45.84546
Ireland,IRL,1985,45.7059
Ireland,IRL,1986,56.62647
Ireland,IRL,1987,49.5438
Ireland,IRL,1988,44.71735
Ireland,IRL,1989,46.00828
Ireland,IRL,1990,51.27667
Ireland,IRL,1991,56.4055
Ireland,IRL,1992,59.01062
Ireland,IRL,1993,59.76657
Ireland,IRL,1994,65.26756
Ireland,IRL,1995,66.44219
Ireland,IRL,1996,69.79163
Ireland,IRL,1997,76.50214
Ireland,IRL,1998,85.60843
Ireland,IRL,1999,97.02909
Ireland,IRL,2000,95.55208
Ireland,IRL,2001,104.28621
Ireland,IRL,2002,102.16955
Ireland,IRL,2003,99.25042
Ireland,IRL,2004,102.97202
Ireland,IRL,2005,108.2753
Ireland,IRL,2006,107.89151
Ireland,IRL,2007,109.50808
Ireland,IRL,2008,105.03053
Ireland,IRL,2009,93.607544
Ireland,IRL,2010,88.91135
Ireland,IRL,2011,79.36312
Ireland,IRL,2012,75.53685
Ireland,IRL,2013,76.14161
